0,-0.41,1.494,0.173,-0.409,1.423,0.164,0.23,1.458,0.102,-0.131,1.186,0.229,-0.491,1.028,0.425,-0.363,0.827,0.518,-0.442,0.662,0.546,-0.333,0.623,0.451,-0.325,0.456,0.539,-0.382,0.444,0.42,-0.264,0.415,0.518,-0.058,0.349,0.662,0.018,0.424,0.804,0.004,0.263,0.664,-0.157,0.188,0.872,1
1,-0.409,1.423,0.164,0.23,1.458,0.102,-0.131,1.186,0.229,-0.491,1.028,0.425,-0.363,0.827,0.518,-0.442,0.662,0.546,-0.333,0.623,0.451,-0.325,0.456,0.539,-0.382,0.444,0.42,-0.264,0.415,0.518,-0.058,0.349,0.662,0.018,0.424,0.804,0.004,0.263,0.664,-0.157,0.188,0.872,-0.156,0.275,1.03,2
1,0.23,1.458,0.102,-0.131,1.186,0.229,-0.491,1.028,0.425,-0.363,0.827,0.518,-0.442,0.662,0.546,-0.333,0.623,0.451,-0.325,0.456,0.539,-0.382,0.444,0.42,-0.264,0.415,0.518,-0.058,0.349,0.662,0.018,0.424,0.804,0.004,0.263,0.664,-0.157,0.188,0.872,-0.156,0.275,1.03,-0.075,0.252,0.931,3
1,-0.131,1.186,0.229,-0.491,1.028,0.425,-0.363,0.827,0.518,-0.442,0.662,0.546,-0.333,0.623,0.451,-0.325,0.456,0.539,-0.382,0.444,0.42,-0.264,0.415,0.518,-0.058,0.349,0.662,0.018,0.424,0.804,0.004,0.263,0.664,-0.157,0.188,0.872,-0.156,0.275,1.03,-0.075,0.252,0.931,-0.119,0.126,0.824,4
1,-0.491,1.028,0.425,-0.363,0.827,0.518,-0.442,0.662,0.546,-0.333,0.623,0.451,-0.325,0.456,0.539,-0.382,0.444,0.42,-0.264,0.415,0.518,-0.058,0.349,0.662,0.018,0.424,0.804,0.004,0.263,0.664,-0.157,0.188,0.872,-0.156,0.275,1.03,-0.075,0.252,0.931,-0.119,0.126,0.824,-0.15,0.116,0.904,5
1,-0.363,0.827,0.518,-0.442,0.662,0.546,-0.333,0.623,0.451,-0.325,0.456,0.539,-0.382,0.444,0.42,-0.264,0.415,0.518,-0.058,0.349,0.662,0.018,0.424,0.804,0.004,0.263,0.664,-0.157,0.188,0.872,-0.156,0.275,1.03,-0.075,0.252,0.931,-0.119,0.126,0.824,-0.15,0.116,0.904,-0.241,0.059,0.962,6
1,-0.442,0.662,0.546,-0.333,0.623,0.451,-0.325,0.456,0.539,-0.382,0.444,0.42,-0.264,0.415,0.518,-0.058,0.349,0.662,0.018,0.424,0.804,0.004,0.263,0.664,-0.157,0.188,0.872,-0.156,0.275,1.03,-0.075,0.252,0.931,-0.119,0.126,0.824,-0.15,0.116,0.904,-0.241,0.059,0.962,-0.245,0.032,0.929,7
1,-0.333,0.623,0.451,-0.325,0.456,0.539,-0.382,0.444,0.42,-0.264,0.415,0.518,-0.058,0.349,0.662,0.018,0.424,0.804,0.004,0.263,0.664,-0.157,0.188,0.872,-0.156,0.275,1.03,-0.075,0.252,0.931,-0.119,0.126,0.824,-0.15,0.116,0.904,-0.241,0.059,0.962,-0.245,0.032,0.929,-0.208,0.013,0.942,8
1,-0.325,0.456,0.539,-0.382,0.444,0.42,-0.264,0.415,0.518,-0.058,0.349,0.662,0.018,0.424,0.804,0.004,0.263,0.664,-0.157,0.188,0.872,-0.156,0.275,1.03,-0.075,0.252,0.931,-0.119,0.126,0.824,-0.15,0.116,0.904,-0.241,0.059,0.962,-0.245,0.032,0.929,-0.208,0.013,0.942,-0.177,0.035,0.999,9
1,-0.382,0.444,0.42,-0.264,0.415,0.518,-0.058,0.349,0.662,0.018,0.424,0.804,0.004,0.263,0.664,-0.157,0.188,0.872,-0.156,0.275,1.03,-0.075,0.252,0.931,-0.119,0.126,0.824,-0.15,0.116,0.904,-0.241,0.059,0.962,-0.245,0.032,0.929,-0.208,0.013,0.942,-0.177,0.035,0.999,-0.187,0.104,0.985,10
1,-0.264,0.415,0.518,-0.058,0.349,0.662,0.018,0.424,0.804,0.004,0.263,0.664,-0.157,0.188,0.872,-0.156,0.275,1.03,-0.075,0.252,0.931,-0.119,0.126,0.824,-0.15,0.116,0.904,-0.241,0.059,0.962,-0.245,0.032,0.929,-0.208,0.013,0.942,-0.177,0.035,0.999,-0.187,0.104,0.985,-0.233,0.063,0.9,11
1,-0.058,0.349,0.662,0.018,0.424,0.804,0.004,0.263,0.664,-0.157,0.188,0.872,-0.156,0.275,1.03,-0.075,0.252,0.931,-0.119,0.126,0.824,-0.15,0.116,0.904,-0.241,0.059,0.962,-0.245,0.032,0.929,-0.208,0.013,0.942,-0.177,0.035,0.999,-0.187,0.104,0.985,-0.233,0.063,0.9,-0.202,0.003,0.927,12
1,0.018,0.424,0.804,0.004,0.263,0.664,-0.157,0.188,0.872,-0.156,0.275,1.03,-0.075,0.252,0.931,-0.119,0.126,0.824,-0.15,0.116,0.904,-0.241,0.059,0.962,-0.245,0.032,0.929,-0.208,0.013,0.942,-0.177,0.035,0.999,-0.187,0.104,0.985,-0.233,0.063,0.9,-0.202,0.003,0.927,-0.286,0.108,0.933,13
1,0.004,0.263,0.664,-0.157,0.188,0.872,-0.156,0.275,1.03,-0.075,0.252,0.931,-0.119,0.126,0.824,-0.15,0.116,0.904,-0.241,0.059,0.962,-0.245,0.032,0.929,-0.208,0.013,0.942,-0.177,0.035,0.999,-0.187,0.104,0.985,-0.233,0.063,0.9,-0.202,0.003,0.927,-0.286,0.108,0.933,-0.264,0.041,0.99,14
1,-0.157,0.188,0.872,-0.156,0.275,1.03,-0.075,0.252,0.931,-0.119,0.126,0.824,-0.15,0.116,0.904,-0.241,0.059,0.962,-0.245,0.032,0.929,-0.208,0.013,0.942,-0.177,0.035,0.999,-0.187,0.104,0.985,-0.233,0.063,0.9,-0.202,0.003,0.927,-0.286,0.108,0.933,-0.264,0.041,0.99,-0.264,0.097,0.968,15
1,-0.156,0.275,1.03,-0.075,0.252,0.931,-0.119,0.126,0.824,-0.15,0.116,0.904,-0.241,0.059,0.962,-0.245,0.032,0.929,-0.208,0.013,0.942,-0.177,0.035,0.999,-0.187,0.104,0.985,-0.233,0.063,0.9,-0.202,0.003,0.927,-0.286,0.108,0.933,-0.264,0.041,0.99,-0.264,0.097,0.968,-0.236,0.062,0.962,16
0,-0.075,0.252,0.931,-0.119,0.126,0.824,-0.15,0.116,0.904,-0.241,0.059,0.962,-0.245,0.032,0.929,-0.208,0.013,0.942,-0.177,0.035,0.999,-0.187,0.104,0.985,-0.233,0.063,0.9,-0.202,0.003,0.927,-0.286,0.108,0.933,-0.264,0.041,0.99,-0.264,0.097,0.968,-0.236,0.062,0.962,-0.237,0.072,0.974,17
0,-0.119,0.126,0.824,-0.15,0.116,0.904,-0.241,0.059,0.962,-0.245,0.032,0.929,-0.208,0.013,0.942,-0.177,0.035,0.999,-0.187,0.104,0.985,-0.233,0.063,0.9,-0.202,0.003,0.927,-0.286,0.108,0.933,-0.264,0.041,0.99,-0.264,0.097,0.968,-0.236,0.062,0.962,-0.237,0.072,0.974,-0.252,0.037,0.966,18
0,-0.15,0.116,0.904,-0.241,0.059,0.962,-0.245,0.032,0.929,-0.208,0.013,0.942,-0.177,0.035,0.999,-0.187,0.104,0.985,-0.233,0.063,0.9,-0.202,0.003,0.927,-0.286,0.108,0.933,-0.264,0.041,0.99,-0.264,0.097,0.968,-0.236,0.062,0.962,-0.237,0.072,0.974,-0.252,0.037,0.966,-0.222,0.032,0.953,19
0,-0.241,0.059,0.962,-0.245,0.032,0.929,-0.208,0.013,0.942,-0.177,0.035,0.999,-0.187,0.104,0.985,-0.233,0.063,0.9,-0.202,0.003,0.927,-0.286,0.108,0.933,-0.264,0.041,0.99,-0.264,0.097,0.968,-0.236,0.062,0.962,-0.237,0.072,0.974,-0.252,0.037,0.966,-0.222,0.032,0.953,-0.277,0.065,0.974,20
0,-0.245,0.032,0.929,-0.208,0.013,0.942,-0.177,0.035,0.999,-0.187,0.104,0.985,-0.233,0.063,0.9,-0.202,0.003,0.927,-0.286,0.108,0.933,-0.264,0.041,0.99,-0.264,0.097,0.968,-0.236,0.062,0.962,-0.237,0.072,0.974,-0.252,0.037,0.966,-0.222,0.032,0.953,-0.277,0.065,0.974,-0.232,0.046,0.978,21
0,-0.208,0.013,0.942,-0.177,0.035,0.999,-0.187,0.104,0.985,-0.233,0.063,0.9,-0.202,0.003,0.927,-0.286,0.108,0.933,-0.264,0.041,0.99,-0.264,0.097,0.968,-0.236,0.062,0.962,-0.237,0.072,0.974,-0.252,0.037,0.966,-0.222,0.032,0.953,-0.277,0.065,0.974,-0.232,0.046,0.978,-0.249,0.041,0.973,22
0,-0.177,0.035,0.999,-0.187,0.104,0.985,-0.233,0.063,0.9,-0.202,0.003,0.927,-0.286,0.108,0.933,-0.264,0.041,0.99,-0.264,0.097,0.968,-0.236,0.062,0.962,-0.237,0.072,0.974,-0.252,0.037,0.966,-0.222,0.032,0.953,-0.277,0.065,0.974,-0.232,0.046,0.978,-0.249,0.041,0.973,-0.267,0.047,0.97,23
0,-0.187,0.104,0.985,-0.233,0.063,0.9,-0.202,0.003,0.927,-0.286,0.108,0.933,-0.264,0.041,0.99,-0.264,0.097,0.968,-0.236,0.062,0.962,-0.237,0.072,0.974,-0.252,0.037,0.966,-0.222,0.032,0.953,-0.277,0.065,0.974,-0.232,0.046,0.978,-0.249,0.041,0.973,-0.267,0.047,0.97,-0.259,0.041,0.967,24
0,-0.233,0.063,0.9,-0.202,0.003,0.927,-0.286,0.108,0.933,-0.264,0.041,0.99,-0.264,0.097,0.968,-0.236,0.062,0.962,-0.237,0.072,0.974,-0.252,0.037,0.966,-0.222,0.032,0.953,-0.277,0.065,0.974,-0.232,0.046,0.978,-0.249,0.041,0.973,-0.267,0.047,0.97,-0.259,0.041,0.967,-0.25,0.031,0.96,25
0,-0.202,0.003,0.927,-0.286,0.108,0.933,-0.264,0.041,0.99,-0.264,0.097,0.968,-0.236,0.062,0.962,-0.237,0.072,0.974,-0.252,0.037,0.966,-0.222,0.032,0.953,-0.277,0.065,0.974,-0.232,0.046,0.978,-0.249,0.041,0.973,-0.267,0.047,0.97,-0.259,0.041,0.967,-0.25,0.031,0.96,-0.255,0.027,0.975,26
0,-0.286,0.108,0.933,-0.264,0.041,0.99,-0.264,0.097,0.968,-0.236,0.062,0.962,-0.237,0.072,0.974,-0.252,0.037,0.966,-0.222,0.032,0.953,-0.277,0.065,0.974,-0.232,0.046,0.978,-0.249,0.041,0.973,-0.267,0.047,0.97,-0.259,0.041,0.967,-0.25,0.031,0.96,-0.255,0.027,0.975,-0.253,0.036,0.965,27
0,-0.264,0.041,0.99,-0.264,0.097,0.968,-0.236,0.062,0.962,-0.237,0.072,0.974,-0.252,0.037,0.966,-0.222,0.032,0.953,-0.277,0.065,0.974,-0.232,0.046,0.978,-0.249,0.041,0.973,-0.267,0.047,0.97,-0.259,0.041,0.967,-0.25,0.031,0.96,-0.255,0.027,0.975,-0.253,0.036,0.965,-0.259,0.046,0.954,28
0,-0.264,0.097,0.968,-0.236,0.062,0.962,-0.237,0.072,0.974,-0.252,0.037,0.966,-0.222,0.032,0.953,-0.277,0.065,0.974,-0.232,0.046,0.978,-0.249,0.041,0.973,-0.267,0.047,0.97,-0.259,0.041,0.967,-0.25,0.031,0.96,-0.255,0.027,0.975,-0.253,0.036,0.965,-0.259,0.046,0.954,-0.252,0.043,0.96,29
0,-0.236,0.062,0.962,-0.237,0.072,0.974,-0.252,0.037,0.966,-0.222,0.032,0.953,-0.277,0.065,0.974,-0.232,0.046,0.978,-0.249,0.041,0.973,-0.267,0.047,0.97,-0.259,0.041,0.967,-0.25,0.031,0.96,-0.255,0.027,0.975,-0.253,0.036,0.965,-0.259,0.046,0.954,-0.252,0.043,0.96,-0.25,0.047,0.961,30
0,-0.237,0.072,0.974,-0.252,0.037,0.966,-0.222,0.032,0.953,-0.277,0.065,0.974,-0.232,0.046,0.978,-0.249,0.041,0.973,-0.267,0.047,0.97,-0.259,0.041,0.967,-0.25,0.031,0.96,-0.255,0.027,0.975,-0.253,0.036,0.965,-0.259,0.046,0.954,-0.252,0.043,0.96,-0.25,0.047,0.961,-0.254,0.055,0.981,31
0,-0.252,0.037,0.966,-0.222,0.032,0.953,-0.277,0.065,0.974,-0.232,0.046,0.978,-0.249,0.041,0.973,-0.267,0.047,0.97,-0.259,0.041,0.967,-0.25,0.031,0.96,-0.255,0.027,0.975,-0.253,0.036,0.965,-0.259,0.046,0.954,-0.252,0.043,0.96,-0.25,0.047,0.961,-0.254,0.055,0.981,-0.244,0.064,0.963,32
0,-0.222,0.032,0.953,-0.277,0.065,0.974,-0.232,0.046,0.978,-0.249,0.041,0.973,-0.267,0.047,0.97,-0.259,0.041,0.967,-0.25,0.031,0.96,-0.255,0.027,0.975,-0.253,0.036,0.965,-0.259,0.046,0.954,-0.252,0.043,0.96,-0.25,0.047,0.961,-0.254,0.055,0.981,-0.244,0.064,0.963,-0.238,0.053,0.963,33
0,-0.277,0.065,0.974,-0.232,0.046,0.978,-0.249,0.041,0.973,-0.267,0.047,0.97,-0.259,0.041,0.967,-0.25,0.031,0.96,-0.255,0.027,0.975,-0.253,0.036,0.965,-0.259,0.046,0.954,-0.252,0.043,0.96,-0.25,0.047,0.961,-0.254,0.055,0.981,-0.244,0.064,0.963,-0.238,0.053,0.963,-0.247,0.065,0.955,34
0,-0.232,0.046,0.978,-0.249,0.041,0.973,-0.267,0.047,0.97,-0.259,0.041,0.967,-0.25,0.031,0.96,-0.255,0.027,0.975,-0.253,0.036,0.965,-0.259,0.046,0.954,-0.252,0.043,0.96,-0.25,0.047,0.961,-0.254,0.055,0.981,-0.244,0.064,0.963,-0.238,0.053,0.963,-0.247,0.065,0.955,-0.249,0.054,0.965,35
0,-0.249,0.041,0.973,-0.267,0.047,0.97,-0.259,0.041,0.967,-0.25,0.031,0.96,-0.255,0.027,0.975,-0.253,0.036,0.965,-0.259,0.046,0.954,-0.252,0.043,0.96,-0.25,0.047,0.961,-0.254,0.055,0.981,-0.244,0.064,0.963,-0.238,0.053,0.963,-0.247,0.065,0.955,-0.249,0.054,0.965,-0.24,0.051,0.97,36
0,-0.267,0.047,0.97,-0.259,0.041,0.967,-0.25,0.031,0.96,-0.255,0.027,0.975,-0.253,0.036,0.965,-0.259,0.046,0.954,-0.252,0.043,0.96,-0.25,0.047,0.961,-0.254,0.055,0.981,-0.244,0.064,0.963,-0.238,0.053,0.963,-0.247,0.065,0.955,-0.249,0.054,0.965,-0.24,0.051,0.97,-0.243,0.049,0.961,37
0,-0.259,0.041,0.967,-0.25,0.031,0.96,-0.255,0.027,0.975,-0.253,0.036,0.965,-0.259,0.046,0.954,-0.252,0.043,0.96,-0.25,0.047,0.961,-0.254,0.055,0.981,-0.244,0.064,0.963,-0.238,0.053,0.963,-0.247,0.065,0.955,-0.249,0.054,0.965,-0.24,0.051,0.97,-0.243,0.049,0.961,-0.248,0.058,0.959,38
0,-0.25,0.031,0.96,-0.255,0.027,0.975,-0.253,0.036,0.965,-0.259,0.046,0.954,-0.252,0.043,0.96,-0.25,0.047,0.961,-0.254,0.055,0.981,-0.244,0.064,0.963,-0.238,0.053,0.963,-0.247,0.065,0.955,-0.249,0.054,0.965,-0.24,0.051,0.97,-0.243,0.049,0.961,-0.248,0.058,0.959,-0.265,0.066,0.961,39
0,-0.255,0.027,0.975,-0.253,0.036,0.965,-0.259,0.046,0.954,-0.252,0.043,0.96,-0.25,0.047,0.961,-0.254,0.055,0.981,-0.244,0.064,0.963,-0.238,0.053,0.963,-0.247,0.065,0.955,-0.249,0.054,0.965,-0.24,0.051,0.97,-0.243,0.049,0.961,-0.248,0.058,0.959,-0.265,0.066,0.961,-0.259,0.067,0.971,40
0,-0.253,0.036,0.965,-0.259,0.046,0.954,-0.252,0.043,0.96,-0.25,0.047,0.961,-0.254,0.055,0.981,-0.244,0.064,0.963,-0.238,0.053,0.963,-0.247,0.065,0.955,-0.249,0.054,0.965,-0.24,0.051,0.97,-0.243,0.049,0.961,-0.248,0.058,0.959,-0.265,0.066,0.961,-0.259,0.067,0.971,-0.249,0.056,0.97,41
0,-0.259,0.046,0.954,-0.252,0.043,0.96,-0.25,0.047,0.961,-0.254,0.055,0.981,-0.244,0.064,0.963,-0.238,0.053,0.963,-0.247,0.065,0.955,-0.249,0.054,0.965,-0.24,0.051,0.97,-0.243,0.049,0.961,-0.248,0.058,0.959,-0.265,0.066,0.961,-0.259,0.067,0.971,-0.249,0.056,0.97,-0.253,0.058,0.962,42
0,-0.252,0.043,0.96,-0.25,0.047,0.961,-0.254,0.055,0.981,-0.244,0.064,0.963,-0.238,0.053,0.963,-0.247,0.065,0.955,-0.249,0.054,0.965,-0.24,0.051,0.97,-0.243,0.049,0.961,-0.248,0.058,0.959,-0.265,0.066,0.961,-0.259,0.067,0.971,-0.249,0.056,0.97,-0.253,0.058,0.962,-0.253,0.06,0.957,43
0,-0.25,0.047,0.961,-0.254,0.055,0.981,-0.244,0.064,0.963,-0.238,0.053,0.963,-0.247,0.065,0.955,-0.249,0.054,0.965,-0.24,0.051,0.97,-0.243,0.049,0.961,-0.248,0.058,0.959,-0.265,0.066,0.961,-0.259,0.067,0.971,-0.249,0.056,0.97,-0.253,0.058,0.962,-0.253,0.06,0.957,-0.259,0.064,0.967,44
0,-0.254,0.055,0.981,-0.244,0.064,0.963,-0.238,0.053,0.963,-0.247,0.065,0.955,-0.249,0.054,0.965,-0.24,0.051,0.97,-0.243,0.049,0.961,-0.248,0.058,0.959,-0.265,0.066,0.961,-0.259,0.067,0.971,-0.249,0.056,0.97,-0.253,0.058,0.962,-0.253,0.06,0.957,-0.259,0.064,0.967,-0.249,0.072,0.957,45
0,-0.244,0.064,0.963,-0.238,0.053,0.963,-0.247,0.065,0.955,-0.249,0.054,0.965,-0.24,0.051,0.97,-0.243,0.049,0.961,-0.248,0.058,0.959,-0.265,0.066,0.961,-0.259,0.067,0.971,-0.249,0.056,0.97,-0.253,0.058,0.962,-0.253,0.06,0.957,-0.259,0.064,0.967,-0.249,0.072,0.957,-0.254,0.073,0.96,46
0,-0.238,0.053,0.963,-0.247,0.065,0.955,-0.249,0.054,0.965,-0.24,0.051,0.97,-0.243,0.049,0.961,-0.248,0.058,0.959,-0.265,0.066,0.961,-0.259,0.067,0.971,-0.249,0.056,0.97,-0.253,0.058,0.962,-0.253,0.06,0.957,-0.259,0.064,0.967,-0.249,0.072,0.957,-0.254,0.073,0.96,-0.251,0.075,0.962,47
0,-0.247,0.065,0.955,-0.249,0.054,0.965,-0.24,0.051,0.97,-0.243,0.049,0.961,-0.248,0.058,0.959,-0.265,0.066,0.961,-0.259,0.067,0.971,-0.249,0.056,0.97,-0.253,0.058,0.962,-0.253,0.06,0.957,-0.259,0.064,0.967,-0.249,0.072,0.957,-0.254,0.073,0.96,-0.251,0.075,0.962,-0.258,0.079,0.961,48
0,-0.249,0.054,0.965,-0.24,0.051,0.97,-0.243,0.049,0.961,-0.248,0.058,0.959,-0.265,0.066,0.961,-0.259,0.067,0.971,-0.249,0.056,0.97,-0.253,0.058,0.962,-0.253,0.06,0.957,-0.259,0.064,0.967,-0.249,0.072,0.957,-0.254,0.073,0.96,-0.251,0.075,0.962,-0.258,0.079,0.961,-0.254,0.084,0.955,49
